,sentence,word,tag
19823,498,By,I-PRODUCT
19824,498,Atlas,I-PRODUCT
19825,498,Try,0
19826,498,again,0
19827,498,in,0
19828,498,a,0
19829,498,couple,0
19830,498,minutes,0
19831,498,by,0
19832,498,refreshing,0
19833,498,the,0
19834,498,page.,0
19835,498,If,0
19836,498,youâre,0
19837,498,still,0
19838,498,experiencing,0
19839,498,the,0
19840,498,"issue,",0
19841,498,please,0
19842,498,contact,0
19843,499,TitanPRO™,B-PRODUCT
19844,499,Crown,I-PRODUCT
19845,499,Back,I-PRODUCT
19846,499,Banquet,I-PRODUCT
19847,499,Chair,I-PRODUCT
19848,499,with,I-PRODUCT
19849,499,Gold,I-PRODUCT
19850,499,Frame-Black,I-PRODUCT
19851,499,Pattern,I-PRODUCT
19852,499,Set,I-PRODUCT
19853,499,Of,I-PRODUCT
19854,499,4,I-PRODUCT
19855,499,By,I-PRODUCT
19856,499,Atlas,I-PRODUCT
19857,499,Try,0
19858,499,again,0
19859,499,in,0
19860,499,a,0
19861,499,couple,0
19862,499,minutes,0
19863,499,by,0
19864,499,refreshing,0
19865,499,the,0
19866,499,page.,0
19867,499,If,0
19868,499,youâre,0
19869,499,still,0
19870,499,experiencing,0
19871,499,the,0
19872,499,"issue,",0
19873,499,please,0
19874,499,contact,0
19875,500,Elizaveta,B-PRODUCT
19876,500,Coffee,I-PRODUCT
19877,500,Table,I-PRODUCT
19878,500,By,I-PRODUCT
19879,500,Acme,I-PRODUCT
19880,500,Furniture,I-PRODUCT
19881,500,Try,0
19882,500,again,0
19883,500,in,0
19884,500,a,0
19885,500,couple,0
19886,500,minutes,0
19887,500,by,0
19888,500,refreshing,0
19889,500,the,0
19890,500,page.,0
19891,500,If,0
19892,500,youâre,0
19893,500,still,0
19894,500,experiencing,0
19895,500,the,0
19896,500,"issue,",0
19897,500,please,0
19898,500,contact,0
19899,501,Ragnar,B-PRODUCT
19900,501,Coffee,I-PRODUCT
19901,501,Table,I-PRODUCT
19902,501,By,I-PRODUCT
19903,501,Acme,I-PRODUCT
19904,501,Furniture,I-PRODUCT
19905,501,Try,0
19906,501,again,0
19907,501,in,0
19908,501,a,0
19909,501,couple,0
19910,501,minutes,0
19911,501,by,0
19912,501,refreshing,0
19913,501,the,0
19914,501,page.,0
19915,501,If,0
19916,501,youâre,0
19917,501,still,0
19918,501,experiencing,0
19919,501,the,0
19920,501,"issue,",0
19921,501,please,0
19922,501,contact,0
19923,502,Adara,B-PRODUCT
19924,502,Coffee,I-PRODUCT
19925,502,Table,I-PRODUCT
19926,502,By,I-PRODUCT
19927,502,Acme,I-PRODUCT
19928,502,Furniture,I-PRODUCT
19929,502,Try,0
19930,502,again,0
19931,502,in,0
19932,502,a,0
19933,502,couple,0
19934,502,minutes,0
19935,502,by,0
19936,502,refreshing,0
19937,502,the,0
19938,502,page.,0
19939,502,If,0
19940,502,youâre,0
19941,502,still,0
19942,502,experiencing,0
19943,502,the,0
19944,502,"issue,",0
19945,502,please,0
19946,502,contact,0
19947,503,Colson,B-PRODUCT
19948,503,Coffee,I-PRODUCT
19949,503,Table,I-PRODUCT
19950,503,By,I-PRODUCT
19951,503,Acme,I-PRODUCT
19952,503,Furniture,I-PRODUCT
19953,503,Try,0
19954,503,again,0
19955,503,in,0
19956,503,a,0
19957,503,couple,0
19958,503,minutes,0
19959,503,by,0
19960,503,refreshing,0
19961,503,the,0
19962,503,page.,0
19963,503,If,0
19964,503,youâre,0
19965,503,still,0
19966,503,experiencing,0
19967,503,the,0
19968,503,"issue,",0
19969,503,please,0
19970,503,contact,0
19971,504,Fierce,B-PRODUCT
19972,504,Accent,I-PRODUCT
19973,504,Table,I-PRODUCT
19974,504,By,I-PRODUCT
19975,504,Acme,I-PRODUCT
19976,504,Furniture,I-PRODUCT
19977,504,Try,0
19978,504,again,0
19979,504,in,0
19980,504,a,0
19981,504,couple,0
19982,504,minutes,0
19983,504,by,0
19984,504,refreshing,0
19985,504,the,0
19986,504,page.,0
19987,504,If,0
19988,504,youâre,0
19989,504,still,0
19990,504,experiencing,0
19991,504,the,0
19992,504,"issue,",0
19993,504,please,0
19994,504,contact,0
19995,505,Byzad,B-PRODUCT
19996,505,Accent,I-PRODUCT
19997,505,Table,I-PRODUCT
19998,505,By,I-PRODUCT
19999,505,Acme,I-PRODUCT
20000,505,Furniture,I-PRODUCT
20001,505,Try,0
20002,505,again,0
20003,505,in,0
20004,505,a,0
20005,505,couple,0
20006,505,minutes,0
20007,505,by,0
20008,505,refreshing,0
20009,505,the,0
20010,505,page.,0
20011,505,If,0
20012,505,youâre,0
20013,505,still,0
20014,505,experiencing,0
20015,505,the,0
20016,505,"issue,",0
20017,505,please,0
20018,505,contact,0
20019,506,Pavati,B-PRODUCT
20020,506,Cabinet,I-PRODUCT
20021,506,By,I-PRODUCT
20022,506,Acme,I-PRODUCT
20023,506,Furniture,I-PRODUCT
20024,506,Try,0
20025,506,again,0
20026,506,in,0
20027,506,a,0
20028,506,couple,0
20029,506,minutes,0
20030,506,by,0
20031,506,refreshing,0
20032,506,the,0
20033,506,page.,0
20034,506,If,0
20035,506,youâre,0
20036,506,still,0
20037,506,experiencing,0
20038,506,the,0
20039,506,"issue,",0
20040,506,please,0
20041,506,contact,0
20042,507,Gridiron,B-PRODUCT
20043,507,Small,I-PRODUCT
20044,507,Stainless,I-PRODUCT
20045,507,Steel,I-PRODUCT
20046,507,Bench,I-PRODUCT
20047,507,By,I-PRODUCT
20048,507,Modway,I-PRODUCT
20049,507,-,I-PRODUCT
20050,507,EEI-2993,I-PRODUCT
20051,507,Try,0
20052,507,again,0
20053,507,in,0
20054,507,a,0
20055,507,couple,0
20056,507,minutes,0
20057,507,by,0
20058,507,refreshing,0
20059,507,the,0
20060,507,page.,0
20061,507,If,0
20062,507,youâre,0
20063,507,still,0
20064,507,experiencing,0
20065,507,the,0
20066,507,"issue,",0
20067,507,please,0
20068,507,contact,0
20069,508,Cannery,B-PRODUCT
20070,508,Bridge,I-PRODUCT
20071,508,L-Desk,I-PRODUCT
20072,508,Sma,I-PRODUCT
20073,508,A2,I-PRODUCT
20074,508,By,I-PRODUCT
20075,508,Sauder,I-PRODUCT
20076,508,Try,0
20077,508,again,0
20078,508,in,0
20079,508,a,0
20080,508,couple,0
20081,508,minutes,0
20082,508,by,0
20083,508,refreshing,0
20084,508,the,0
20085,508,page.,0
20086,508,If,0
20087,508,youâre,0
20088,508,still,0
20089,508,experiencing,0
20090,508,the,0
20091,508,"issue,",0
20092,508,please,0
20093,508,contact,0
20094,509,Cannery,B-PRODUCT
20095,509,Bridge,I-PRODUCT
20096,509,Computer,I-PRODUCT
20097,509,Desk,I-PRODUCT
20098,509,By,I-PRODUCT
20099,509,Sauder,I-PRODUCT
20100,509,Try,0
20101,509,again,0
20102,509,in,0
20103,509,a,0
20104,509,couple,0
20105,509,minutes,0
20106,509,by,0
20107,509,refreshing,0
20108,509,the,0
20109,509,page.,0
20110,509,If,0
20111,509,youâre,0
20112,509,still,0
20113,509,experiencing,0
20114,509,the,0
20115,509,"issue,",0
20116,509,please,0
20117,509,contact,0
20118,510,Cottage,B-PRODUCT
20119,510,Road,I-PRODUCT
20120,510,4,I-PRODUCT
20121,510,Drawer,I-PRODUCT
20122,510,Chest,I-PRODUCT
20123,510,Sw/Lo,I-PRODUCT
20124,510,By,I-PRODUCT
20125,510,Sauder,I-PRODUCT
20126,510,Try,0
20127,510,again,0
20128,510,in,0
20129,510,a,0
20130,510,couple,0
20131,510,minutes,0
20132,510,by,0
20133,510,refreshing,0
20134,510,the,0
20135,510,page.,0
20136,510,If,0
20137,510,youâre,0
20138,510,still,0
20139,510,experiencing,0
20140,510,the,0
20141,510,"issue,",0
20142,510,please,0
20143,510,contact,0
20144,511,Homeplus,B-PRODUCT
20145,511,Storage,I-PRODUCT
20146,511,Cabinet,I-PRODUCT
20147,511,Do,I-PRODUCT
20148,511,By,I-PRODUCT
20149,511,Sauder,I-PRODUCT
20150,511,Try,0
20151,511,again,0
20152,511,in,0
20153,511,a,0
20154,511,couple,0
20155,511,minutes,0
20156,511,by,0
20157,511,refreshing,0
20158,511,the,0
20159,511,page.,0
20160,511,If,0
20161,511,youâre,0
20162,511,still,0
20163,511,experiencing,0
20164,511,the,0
20165,511,"issue,",0
20166,511,please,0
20167,511,contact,0
20168,512,Amsterdam,B-PRODUCT
20169,512,Dining,I-PRODUCT
20170,512,Table,I-PRODUCT
20171,512,90,I-PRODUCT
20172,512,x,I-PRODUCT
20173,512,90,I-PRODUCT
20174,512,x,I-PRODUCT
20175,512,78,I-PRODUCT
20176,512,cm,I-PRODUCT
20177,512,Full,I-PRODUCT
20178,512,Solid,I-PRODUCT
20179,512,TEK168,I-PRODUCT
20180,512,DT,I-PRODUCT
20181,512,90,I-PRODUCT
20182,512,90,I-PRODUCT
20183,512,RPN,I-PRODUCT
20184,512,(,0
20185,512,LAST,0
20186,512,3,0
20187,512,DAY,0
20188,512,DEALS,0
20189,512,),0
20190,512,Ultra,0
20191,512,SALE,0
20192,512,OPEN,0
20193,512,October,0
20194,512,23,0
20195,512,to,0
20196,512,29,0
20197,512,",",0
20198,512,EXTRA,0
20199,512,10%,0
20200,512,OFF,0
20201,512,/,0
20202,512,up,0
20203,512,to,0
20204,512,70%,0
20205,512,Off,0
20206,512,Clearance.,0
20207,512,STOREWIDE,0
20208,512,"SALE,",0
20209,512,Free,0
20210,512,Delivery.,0
20211,513,Amsterdam,B-PRODUCT
20212,513,Dining,I-PRODUCT
20213,513,Table,I-PRODUCT
20214,513,ONLY,I-PRODUCT
20215,513,100,I-PRODUCT
20216,513,x,I-PRODUCT
20217,513,100,I-PRODUCT
20218,513,x,I-PRODUCT
20219,513,78,I-PRODUCT
20220,513,Full,I-PRODUCT
20221,513,Solid,I-PRODUCT
20222,513,TEK168,I-PRODUCT
20223,513,DT,I-PRODUCT
20224,513,100,I-PRODUCT
20225,513,100,I-PRODUCT
20226,513,RPN,I-PRODUCT
20227,513,(,0
20228,513,LAST,0
20229,513,3,0
20230,513,DAY,0
20231,513,DEALS,0
20232,513,),0
20233,513,Ultra,0
20234,513,SALE,0
20235,513,OPEN,0
20236,513,October,0
20237,513,23,0
20238,513,to,0
20239,513,29,0
20240,513,",",0
20241,513,EXTRA,0
20242,513,10%,0
20243,513,OFF,0
20244,513,/,0
20245,513,up,0
20246,513,to,0
20247,513,70%,0
20248,513,Off,0
20249,513,Clearance.,0
20250,513,STOREWIDE,0
20251,513,"SALE,",0
20252,513,Free,0
20253,513,Delivery.,0
20254,514,MP,B-PRODUCT
20255,514,-,I-PRODUCT
20256,514,Chinese,I-PRODUCT
20257,514,Oriental,I-PRODUCT
20258,514,Coffee,I-PRODUCT
20259,514,Table,I-PRODUCT
20260,514,4,I-PRODUCT
20261,514,Drawers,I-PRODUCT
20262,514,Large,I-PRODUCT
20263,514,Square,I-PRODUCT
20264,514,Design,I-PRODUCT
20265,514,Curve,I-PRODUCT
20266,514,Legs,I-PRODUCT
20267,514,100,I-PRODUCT
20268,514,cm,I-PRODUCT
20269,514,x,I-PRODUCT
20270,514,80,I-PRODUCT
20271,514,cm,I-PRODUCT
20272,514,TEK168,I-PRODUCT
20273,514,CT,I-PRODUCT
20274,514,004,I-PRODUCT
20275,514,SSO,I-PRODUCT
20276,514,(,I-PRODUCT
20277,514,Chocolate,I-PRODUCT
20278,514,Colour,I-PRODUCT
20279,514,),I-PRODUCT
20280,514,(,0
20281,514,LAST,0
20282,514,3,0
20283,514,DAY,0
20284,514,DEALS,0
20285,514,),0
20286,514,Ultra,0
20287,514,SALE,0
20288,514,OPEN,0
20289,514,October,0
20290,514,23,0
20291,514,to,0
20292,514,29,0
20293,514,",",0
20294,514,EXTRA,0
20295,514,10%,0
20296,514,OFF,0
20297,514,/,0
20298,514,up,0
20299,514,to,0
20300,514,70%,0
20301,514,Off,0
20302,514,Clearance.,0
20303,514,STOREWIDE,0
20304,514,"SALE,",0
20305,514,Free,0
20306,514,Delivery.,0
20307,515,Abstract,B-PRODUCT
20308,515,Art,I-PRODUCT
20309,515,Painting,I-PRODUCT
20310,515,ML,I-PRODUCT
20311,515,(,0
20312,515,LAST,0
20313,515,3,0
20314,515,DAY,0
20315,515,DEALS,0
20316,515,),0
20317,515,Ultra,0
20318,515,SALE,0
20319,515,OPEN,0
20320,515,October,0
20321,515,23,0
20322,515,to,0
20323,515,29,0
20324,515,",",0
20325,515,EXTRA,0
20326,515,10%,0
20327,515,OFF,0
20328,515,/,0
20329,515,up,0
20330,515,to,0
20331,515,70%,0
20332,515,Off,0
20333,515,Clearance.,0
20334,515,STOREWIDE,0
20335,515,"SALE,",0
20336,515,Free,0
20337,515,Delivery.,0
20338,516,Liliana,B-PRODUCT
20339,516,WYNHAM,I-PRODUCT
20340,516,Tasmania,I-PRODUCT
20341,516,Bookcase,I-PRODUCT
20342,516,-,I-PRODUCT
20343,516,Light,I-PRODUCT
20344,516,Pecan,I-PRODUCT
20345,516,Free,0
20346,516,VIP,0
20347,516,Membership,0
20348,516,"Special,",0
20349,516,Signup,0
20350,516,and,0
20351,516,get,0
20352,516,Instant,0
20353,516,$25,0
20354,516,off,0
20355,516,voucher.,0
20356,516,Get,0
20357,516,member,0
20358,516,special,0
20359,516,"price,",0
20360,516,offer,0
20361,516,and,0
20362,516,deals.,0
20363,517,HADLEY,B-PRODUCT
20364,517,Wynham,I-PRODUCT
20365,517,Solid,I-PRODUCT
20366,517,Full,I-PRODUCT
20367,517,Wooden,I-PRODUCT
20368,517,Stool,I-PRODUCT
20369,517,48cm,I-PRODUCT
20370,517,-,I-PRODUCT
20371,517,Mahogany,I-PRODUCT
20372,517,Handcrafted,0
20373,517,by,0
20374,517,highly,0
20375,517,skilled,0
20376,517,and,0
20377,517,seasoned,0
20378,517,"craftsmen,",0
20379,517,our,0
20380,517,timber,0
20381,517,products,0
20382,517,are,0
20383,517,SVLK,0
20384,517,"certified,",0
20385,517,ensuring,0
20386,517,that,0
20387,517,it,0
20388,517,was,0
20389,517,sourced,0
20390,517,from,0
20391,517,environmentally,0
20392,517,sustainable,0
20393,517,plantations,0
20394,517,and,0
20395,517,processed,0
20396,517,in,0
20397,517,compliance,0
20398,517,with,0
20399,517,government,0
20400,517,regulations.,0
20401,518,REAGAN,B-PRODUCT
20402,518,WYNHAM,I-PRODUCT
20403,518,Oscar,I-PRODUCT
20404,518,1,I-PRODUCT
20405,518,Drawer,I-PRODUCT
20406,518,Small,I-PRODUCT
20407,518,Bedside,I-PRODUCT
20408,518,Table,I-PRODUCT
20409,518,-,I-PRODUCT
20410,518,Latte,I-PRODUCT
20411,518,Handcrafted,0
20412,518,by,0
20413,518,highly,0
20414,518,skilled,0
20415,518,and,0
20416,518,seasoned,0
20417,518,"craftsmen,",0
20418,518,our,0
20419,518,timber,0
20420,518,products,0
20421,518,are,0
20422,518,SVLK,0
20423,518,"certified,",0
20424,518,ensuring,0
20425,518,that,0
20426,518,it,0
20427,518,was,0
20428,518,sourced,0
20429,518,from,0
20430,518,environmentally,0
20431,518,sustainable,0
20432,518,plantations,0
20433,518,and,0
20434,518,processed,0
20435,518,in,0
20436,518,compliance,0
20437,518,with,0
20438,518,government,0
20439,518,regulations.,0
20440,519,OSCAR,B-PRODUCT
20441,519,WYNHAM,I-PRODUCT
20442,519,TV,I-PRODUCT
20443,519,Console,I-PRODUCT
20444,519,3,I-PRODUCT
20445,519,Drawer,I-PRODUCT
20446,519,Entertainment,I-PRODUCT
20447,519,Unit,I-PRODUCT
20448,519,-,I-PRODUCT
20449,519,Latte,I-PRODUCT
20450,519,Handcrafted,0
20451,519,and,0
20452,519,made,0
20453,519,by,0
20454,519,highly,0
20455,519,skilled,0
20456,519,and,0
20457,519,seasoned,0
20458,519,carpenter,0
20459,519,"craftsmen,",0
20460,519,our,0
20461,519,solid,0
20462,519,timber,0
20463,519,products,0
20464,519,have,0
20465,519,received,0
20466,519,SVLK,0
20467,519,"certification,",0
20468,519,ensuring,0
20469,519,that,0
20470,519,it,0
20471,519,was,0
20472,519,sourced,0
20473,519,from,0
20474,519,eco,0
20475,519,friendly,0
20476,519,environmentally,0
20477,519,sustainable,0
20478,519,plantations,0
20479,519,farm,0
20480,519,and,0
20481,519,processed,0
20482,519,in,0
20483,519,compliance,0
20484,519,with,0
20485,519,government,0
20486,519,regulations.,0
20487,520,The,B-PRODUCT
20488,520,Cloud,I-PRODUCT
20489,520,2,I-PRODUCT
20490,520,Seater,I-PRODUCT
20491,520,Sofa,I-PRODUCT
20492,520,with,I-PRODUCT
20493,520,Stone,I-PRODUCT
20494,520,Slipcover,I-PRODUCT
20495,520,Featuring,0
20496,520,five,0
20497,520,feather,0
20498,520,filled,0
20499,520,back,0
20500,520,cushions,0
20501,520,and,0
20502,520,two,0
20503,520,feather,0
20504,520,wrapped,0
20505,520,foam,0
20506,520,seat,0
20507,520,"cushions,",0
20508,520,you,0
20509,520,can,0
20510,520,understand,0
20511,520,why,0
20512,520,The,0
20513,520,Cloud,0
20514,520,is,0
20515,520,considered,0
20516,520,to,0
20517,520,be,0
20518,520,the,0
20519,520,most,0
20520,520,comfortable,0
20521,520,sofa,0
20522,520,option,0
20523,520,on,0
20524,520,the,0
20525,520,market.,0
20526,521,The,B-PRODUCT
20527,521,Cloud,I-PRODUCT
20528,521,2,I-PRODUCT
20529,521,Seater,I-PRODUCT
20530,521,Sofa,I-PRODUCT
20531,521,with,I-PRODUCT
20532,521,White,I-PRODUCT
20533,521,Slipcover,I-PRODUCT
20534,521,Featuring,0
20535,521,five,0
20536,521,feather,0
20537,521,filled,0
20538,521,back,0
20539,521,cushions,0
20540,521,and,0
20541,521,two,0
20542,521,feather,0
20543,521,wrapped,0
20544,521,foam,0
20545,521,seat,0
20546,521,"cushions,",0
20547,521,you,0
20548,521,can,0
20549,521,understand,0
20550,521,why,0
20551,521,The,0
20552,521,Cloud,0
20553,521,is,0
20554,521,considered,0
20555,521,to,0
20556,521,be,0
20557,521,the,0
20558,521,most,0
20559,521,comfortable,0
20560,521,sofa,0
20561,521,option,0
20562,521,on,0
20563,521,the,0
20564,521,market.,0
20565,522,The,B-PRODUCT
20566,522,Cloud,I-PRODUCT
20567,522,2,I-PRODUCT
20568,522,Seater,I-PRODUCT
20569,522,Sofa,I-PRODUCT
20570,522,with,I-PRODUCT
20571,522,Blush,I-PRODUCT
20572,522,Corduroy,I-PRODUCT
20573,522,Slipcover,I-PRODUCT
20574,522,Featuring,0
20575,522,five,0
20576,522,feather,0
20577,522,filled,0
20578,522,back,0
20579,522,cushions,0
20580,522,and,0
20581,522,two,0
20582,522,feather,0
20583,522,wrapped,0
20584,522,foam,0
20585,522,seat,0
20586,522,"cushions,",0
20587,522,you,0
20588,522,can,0
20589,522,understand,0
20590,522,why,0
20591,522,The,0
20592,522,Cloud,0
20593,522,is,0
20594,522,considered,0
20595,522,to,0
20596,522,be,0
20597,522,the,0
20598,522,most,0
20599,522,comfortable,0
20600,522,sofa,0
20601,522,option,0
20602,522,on,0
20603,522,the,0
20604,522,market.,0
20605,523,The,B-PRODUCT
20606,523,Cloud,I-PRODUCT
20607,523,3,I-PRODUCT
20608,523,Seater,I-PRODUCT
20609,523,Sofa,I-PRODUCT
20610,523,with,I-PRODUCT
20611,523,White,I-PRODUCT
20612,523,Slipcover,I-PRODUCT
20613,523,Featuring,0
20614,523,five,0
20615,523,feather,0
20616,523,filled,0
20617,523,back,0
20618,523,cushions,0
20619,523,and,0
20620,523,two,0
20621,523,feather,0
20622,523,wrapped,0
20623,523,foam,0
20624,523,seat,0
20625,523,"cushions,",0
20626,523,you,0
20627,523,can,0
20628,523,understand,0
20629,523,why,0
20630,523,The,0
20631,523,Cloud,0
20632,523,is,0
20633,523,considered,0
20634,523,to,0
20635,523,be,0
20636,523,the,0
20637,523,most,0
20638,523,comfortable,0
20639,523,sofa,0
20640,523,option,0
20641,523,on,0
20642,523,the,0
20643,523,market.,0
20644,524,Victoria,B-PRODUCT
20645,524,Wine,I-PRODUCT
20646,524,"Bar,",I-PRODUCT
20647,524,"70""H,",I-PRODUCT
20648,524,Espresso,I-PRODUCT
20649,524,p,0
20650,524,"class=""delivery",0
20651,524,"specficPostCode""",0
20652,524,"style=""display:none"">",0
20653,524,<b>Order,0
20654,524,now</b>,0
20655,524,and,0
20656,524,get,0
20657,524,free,0
20658,524,delivery,0
20659,524,to,0
20660,524,your,0
20661,524,door.</p>,0
20662,524,<p,0
20663,524,"class=""delivery",0
20664,524,"nospecificPostCode""",0
20665,524,"style=""display:none"">",0
20666,524,<b>Order,0
20667,524,now</b>,0
20668,524,and,0
20669,524,get,0
20670,524,delivery,0
20671,524,to,0
20672,524,your,0
20673,524,door.</p,0
20674,525,Oliver,B-PRODUCT
20675,525,Accent,I-PRODUCT
20676,525,"Table,",I-PRODUCT
20677,525,"24""L,",I-PRODUCT
20678,525,Dark,I-PRODUCT
20679,525,Cherry,I-PRODUCT
20680,525,p,0
20681,525,"class=""delivery",0
20682,525,"specficPostCode""",0
20683,525,"style=""display:none"">",0
20684,525,<b>Order,0
20685,525,now</b>,0
20686,525,and,0
20687,525,get,0
20688,525,free,0
20689,525,delivery,0
20690,525,to,0
20691,525,your,0
20692,525,door.</p>,0
20693,525,<p,0
20694,525,"class=""delivery",0
20695,525,"nospecificPostCode""",0
20696,525,"style=""display:none"">",0
20697,525,<b>Order,0
20698,525,now</b>,0
20699,525,and,0
20700,525,get,0
20701,525,delivery,0
20702,525,to,0
20703,525,your,0
20704,525,door.</p,0
20705,526,Scarlett,B-PRODUCT
20706,526,"60""",I-PRODUCT
20707,526,TV,I-PRODUCT
20708,526,Stand,I-PRODUCT
20709,526,-,I-PRODUCT
20710,526,Dark,I-PRODUCT
20711,526,Cherry,I-PRODUCT
20712,526,p,0
20713,526,"class=""delivery",0
20714,526,"specficPostCode""",0
20715,526,"style=""display:none"">",0
20716,526,<b>Order,0
20717,526,now</b>,0
20718,526,and,0
20719,526,get,0
20720,526,free,0
20721,526,delivery,0
20722,526,to,0
20723,526,your,0
20724,526,door.</p>,0
20725,526,<p,0
20726,526,"class=""delivery",0
20727,526,"nospecificPostCode""",0
20728,526,"style=""display:none"">",0
20729,526,<b>Order,0
20730,526,now</b>,0
20731,526,and,0
20732,526,get,0
20733,526,delivery,0
20734,526,to,0
20735,526,your,0
20736,526,door.</p,0
20737,527,Florence,B-PRODUCT
20738,527,Storage,I-PRODUCT
20739,527,Console,I-PRODUCT
20740,527,"Table,",I-PRODUCT
20741,527,"36""L,",I-PRODUCT
20742,527,Espresso,I-PRODUCT
20743,527,p,0
20744,527,"class=""delivery",0
20745,527,"specficPostCode""",0
20746,527,"style=""display:none"">",0
20747,527,<b>Order,0
20748,527,now</b>,0
20749,527,and,0
20750,527,get,0
20751,527,free,0
20752,527,delivery,0
20753,527,to,0
20754,527,your,0
20755,527,door.</p>,0
20756,527,<p,0
20757,527,"class=""delivery",0
20758,527,"nospecificPostCode""",0
20759,527,"style=""display:none"">",0
20760,527,<b>Order,0
20761,527,now</b>,0
20762,527,and,0
20763,527,get,0
20764,527,delivery,0
20765,527,to,0
20766,527,your,0
20767,527,door.</p,0
20768,528,Pillow,B-PRODUCT
20769,528,-,I-PRODUCT
20770,528,"18""X",I-PRODUCT
20771,528,"18""",I-PRODUCT
20772,528,/,I-PRODUCT
20773,528,Light,I-PRODUCT
20774,528,Grey,I-PRODUCT
20775,528,Feathered,I-PRODUCT
20776,528,Velvet,I-PRODUCT
20777,528,/,I-PRODUCT
20778,528,2Pcs,I-PRODUCT
20779,528,Blend,0
20780,528,artistry,0
20781,528,and,0
20782,528,comfort,0
20783,528,together,0
20784,528,with,0
20785,528,the,0
20786,528,addition,0
20787,528,of,0
20788,528,this,0
20789,528,chic,0
20790,528,square,0
20791,528,accent,0
20792,528,pillow.,0
20793,528,The,0
20794,528,smooth,0
20795,528,velvet,0
20796,528,finish,0
20797,528,in,0
20798,528,a,0
20799,528,modern,0
20800,528,light,0
20801,528,pink,0
20802,528,color,0
20803,528,with,0
20804,528,a,0
20805,528,unique,0
20806,528,feathered,0
20807,528,pattern,0
20808,528,on,0
20809,528,both,0
20810,528,"sides,",0
20811,528,brings,0
20812,528,style,0
20813,528,to,0
20814,528,a,0
20815,528,favorite,0
20816,528,"chair,",0
20817,528,"sofa,",0
20818,528,"bed,",0
20819,528,or,0
20820,528,entryway,0
20821,528,bench.,0
20822,528,Made,0
20823,528,from,0
20824,528,a,0
20825,528,soft,0
20826,528,polyester,0
20827,528,fabric,0
20828,528,that,0
20829,528,is,0
20830,528,machine,0
20831,528,washable,0
20832,528,and,0
20833,528,the,0
20834,528,convenient,0
20835,528,side,0
20836,528,zipper,0
20837,528,allows,0
20838,528,for,0
20839,528,easy,0
20840,528,removal,0
20841,528,of,0
20842,528,the,0
20843,528,poly,0
20844,528,fill,0
20845,528,insert.,0
20846,528,This,0
20847,528,lush,0
20848,528,velvety,0
20849,528,throw,0
20850,528,pillow,0
20851,528,will,0
20852,528,brighten,0
20853,528,up,0
20854,528,any,0
20855,528,room,0
20856,528,dŽcor.,0
20857,529,Pillow,B-PRODUCT
20858,529,-,I-PRODUCT
20859,529,"18""X",I-PRODUCT
20860,529,"18""",I-PRODUCT
20861,529,/,I-PRODUCT
20862,529,Red,I-PRODUCT
20863,529,Feathered,I-PRODUCT
20864,529,Velvet,I-PRODUCT
20865,529,/,I-PRODUCT
20866,529,1Pc,I-PRODUCT
20867,529,Pack,0
20868,529,of,0
20869,529,2,0
20870,529,square,0
20871,529,decorative,0
20872,529,throw,0
20873,529,pillows,0
20874,529,with,0
20875,529,hypoallergenic,0
20876,529,soft,0
20877,529,polyester,0
20878,529,inserts;,0
20879,529,removable,0
20880,529,covers,0
20881,529,with,0
20882,529,invisible,0
20883,529,side,0
20884,529,zipper,0
20885,530,Pillow,B-PRODUCT
20886,530,-,I-PRODUCT
20887,530,"18""X",I-PRODUCT
20888,530,"18""",I-PRODUCT
20889,530,/,I-PRODUCT
20890,530,Black,I-PRODUCT
20891,530,Feathered,I-PRODUCT
20892,530,Velvet,I-PRODUCT
20893,530,/,I-PRODUCT
20894,530,1Pc,I-PRODUCT
20895,530,p,0
20896,530,"class=""delivery",0
20897,530,"specficPostCode""",0
20898,530,"style=""display:none"">",0
20899,530,<b>Order,0
20900,530,now</b>,0
20901,530,and,0
20902,530,get,0
20903,530,free,0
20904,530,delivery,0
20905,530,to,0
20906,530,your,0
20907,530,door.</p>,0
20908,530,<p,0
20909,530,"class=""delivery",0
20910,530,"nospecificPostCode""",0
20911,530,"style=""display:none"">",0
20912,530,<b>Order,0
20913,530,now</b>,0
20914,530,and,0
20915,530,get,0
20916,530,delivery,0
20917,530,to,0
20918,530,your,0
20919,530,door.</p,0
20920,531,Pillow,B-PRODUCT
20921,531,-,I-PRODUCT
20922,531,"18""X",I-PRODUCT
20923,531,"18""",I-PRODUCT
20924,531,/,I-PRODUCT
20925,531,Silver,I-PRODUCT
20926,531,Satin,I-PRODUCT
20927,531,/,I-PRODUCT
20928,531,1Pc,I-PRODUCT
20929,531,p,0
20930,531,"class=""delivery",0
20931,531,"specficPostCode""",0
20932,531,"style=""display:none"">",0
20933,531,<b>Order,0
20934,531,now</b>,0
20935,531,and,0
20936,531,get,0
20937,531,free,0
20938,531,delivery,0
20939,531,to,0
20940,531,your,0
20941,531,door.</p>,0
20942,531,<p,0
20943,531,"class=""delivery",0
20944,531,"nospecificPostCode""",0
20945,531,"style=""display:none"">",0
20946,531,<b>Order,0
20947,531,now</b>,0
20948,531,and,0
20949,531,get,0
20950,531,delivery,0
20951,531,to,0
20952,531,your,0
20953,531,door.</p,0
20954,532,Urban,B-PRODUCT
20955,532,Garden,I-PRODUCT
